datetime,irradiance_Wm-2,pv_power_mw,panel_temp_C
2018-02-28 10:30:00,37.02,0.0,-3.44
2018-02-28 11:00:00,52.86,0.0,-3.89
2018-02-28 11:30:00,159.76,0.03,-2.84
2018-02-28 12:00:00,151.01,0.03,-3.24
2018-02-28 12:30:00,366.05,0.1,-1.27
2018-02-28 13:00:00,429.93,0.15,-0.45
2018-02-28 13:30:00,482.09,0.21,-0.55
2018-02-28 14:00:00,257.15,0.16,0.14
2018-02-28 14:30:00,293.0,0.19,-1.4
2018-02-28 15:00:00,283.18,0.19,-0.52
2018-02-28 15:30:00,193.24,0.13,-1.15
2018-02-28 16:00:00,142.96,0.1,-1.05
2018-02-28 16:30:00,173.5,0.12,-2.36
2018-02-28 17:00:00,91.03,0.05,-2.26
2018-02-28 17:30:00,10.74,0.0,-4.23
2018-02-28 18:00:00,0.21,0.0,-4.75
2018-02-28 18:30:00,0.0,0.0,-4.79
2018-02-28 19:00:00,0.0,0.0,-4.54
2018-02-28 19:30:00,0.0,0.0,-4.55
2018-02-28 20:00:00,0.0,0.0,-4.75
2018-02-28 20:30:00,0.0,0.0,-5.14
2018-02-28 21:00:00,0.0,0.0,-5.23
2018-02-28 21:30:00,0.0,0.0,-5.18
2018-02-28 22:00:00,0.0,0.0,-5.26
2018-02-28 22:30:00,0.0,0.0,-5.4
2018-02-28 23:00:00,0.0,0.0,-5.93
2018-02-28 23:30:00,0.0,0.0,-5.82
2018-03-01 00:00:00,0.0,0.0,-5.76
2018-03-01 00:30:00,0.0,0.0,-5.95
2018-03-01 01:00:00,0.0,0.0,-6.06
2018-03-01 01:30:00,0.0,0.0,-6.18
2018-03-01 02:00:00,0.0,0.0,-6.01
2018-03-01 02:30:00,0.0,0.0,-6.0
2018-03-01 03:00:00,0.0,0.0,-6.02
2018-03-01 03:30:00,0.0,0.0,-5.99
2018-03-01 04:00:00,0.0,0.0,-5.9
2018-03-01 04:30:00,0.0,0.0,-6.03
2018-03-01 05:00:00,0.0,0.0,-6.25
2018-03-01 05:30:00,0.0,0.0,-6.19
2018-03-01 06:00:00,0.0,0.0,-6.13
2018-03-01 06:30:00,0.0,0.0,-6.03
2018-03-01 07:00:00,2.13,0.0,-5.94
2018-03-01 07:30:00,7.8,0.0,-5.75
2018-03-01 08:00:00,20.66,0.03,-5.57
2018-03-01 08:30:00,48.06,0.09,-5.1
2018-03-01 09:00:00,69.58,0.13,-4.72
2018-03-01 09:30:00,82.19,0.16,-3.9
2018-03-01 10:00:00,105.53,0.22,-3.87
2018-03-01 10:30:00,114.26,0.25,-3.87
2018-03-01 11:00:00,161.67,0.38,-2.88
2018-03-01 11:30:00,183.24,0.46,-2.23
2018-03-01 12:00:00,171.33,0.46,-2.28
2018-03-01 12:30:00,140.62,0.41,-3.21
2018-03-01 13:00:00,156.44,0.49,-2.68
2018-03-01 13:30:00,127.08,0.4,-2.94
2018-03-01 14:00:00,100.84,0.32,-3.09
2018-03-01 14:30:00,75.6,0.24,-3.59
2018-03-01 15:00:00,59.69,0.19,-3.97
2018-03-01 15:30:00,52.26,0.16,-3.97
2018-03-01 16:00:00,33.4,0.1,-3.95
2018-03-01 16:30:00,22.93,0.06,-4.04
2018-03-01 17:00:00,14.92,0.03,-3.81
2018-03-01 17:30:00,4.79,0.0,-3.55
2018-03-01 18:00:00,0.08,0.0,-3.41
2018-03-01 18:30:00,0.0,0.0,-3.29
2018-03-01 19:00:00,0.0,0.0,-3.12
2018-03-01 19:30:00,0.0,0.0,-2.93
2018-03-01 20:00:00,0.0,0.0,-2.72
2018-03-01 20:30:00,0.0,0.0,-2.41
2018-03-01 21:00:00,0.0,0.0,-2.1
2018-03-01 21:30:00,0.0,0.0,-1.65
2018-03-01 22:00:00,0.0,0.0,-1.19
2018-03-01 22:30:00,0.0,0.0,-0.82
2018-03-01 23:00:00,0.0,0.0,-0.69
2018-03-01 23:30:00,0.0,0.0,-0.61
2018-03-02 00:00:00,0.0,0.0,-0.59
2018-03-02 00:30:00,0.0,0.0,-0.46
2018-03-02 01:00:00,0.0,0.0,-0.4
2018-03-02 01:30:00,0.0,0.0,-0.55
2018-03-02 02:00:00,0.0,0.0,-0.69
2018-03-02 02:30:00,0.0,0.0,-0.74
2018-03-02 03:00:00,0.0,0.0,-0.75
2018-03-02 03:30:00,0.0,0.0,-0.78
2018-03-02 04:00:00,0.0,0.0,-0.8
2018-03-02 04:30:00,0.0,0.0,-0.82
2018-03-02 05:00:00,0.0,0.0,-0.99
2018-03-02 05:30:00,0.0,0.0,-0.98
2018-03-02 06:00:00,0.0,0.0,-0.99
2018-03-02 06:30:00,0.0,0.0,-0.9
2018-03-02 07:00:00,3.52,0.0,-0.99
2018-03-02 07:30:00,14.84,0.04,-0.87
2018-03-02 08:00:00,29.41,0.11,-0.66
2018-03-02 08:30:00,34.36,0.1,-0.65
2018-03-02 09:00:00,33.06,0.0,-0.59
2018-03-02 09:30:00,42.93,0.0,-0.45
2018-03-02 10:00:00,50.34,0.0,-0.39
2018-03-02 10:30:00,52.62,0.0,-0.44
2018-03-02 11:00:00,58.96,0.0,-0.21
2018-03-02 11:30:00,59.4,0.0,0.3
2018-03-02 12:00:00,88.11,0.0,0.25
2018-03-02 12:30:00,98.51,0.0,0.58
2018-03-02 13:00:00,60.73,0.0,0.35
2018-03-02 13:30:00,91.57,0.0,0.4
2018-03-02 14:00:00,120.09,0.0,0.73
2018-03-02 14:30:00,54.42,0.0,0.04
2018-03-02 15:00:00,73.1,0.0,-0.08
2018-03-02 15:30:00,153.75,0.0,0.27
2018-03-02 16:00:00,70.32,0.0,0.56
2018-03-02 16:30:00,22.85,0.0,-0.21
2018-03-02 17:00:00,13.6,0.0,-0.32
2018-03-02 17:30:00,2.1,0.0,-0.29
2018-03-02 18:00:00,0.0,0.0,-0.3
2018-03-02 18:30:00,0.0,0.0,-0.34
2018-03-02 19:00:00,0.0,0.0,-0.35
2018-03-02 19:30:00,0.0,0.0,-0.22
2018-03-02 20:00:00,0.0,0.0,-0.03
2018-03-02 20:30:00,0.0,0.0,0.06
2018-03-02 21:00:00,0.0,0.0,0.1
2018-03-02 21:30:00,0.0,0.0,0.34
2018-03-02 22:00:00,0.0,0.0,0.38
2018-03-02 22:30:00,0.0,0.0,1.0
2018-03-02 23:00:00,0.0,0.0,1.1
2018-03-02 23:30:00,0.0,0.0,1.42
2018-03-03 00:00:00,0.0,0.0,1.73
2018-03-03 00:30:00,0.0,0.0,2.34
2018-03-03 01:00:00,0.0,0.0,2.29
2018-03-03 01:30:00,0.0,0.0,1.72
2018-03-03 02:00:00,0.0,0.0,1.09
2018-03-03 02:30:00,0.0,0.0,0.85
2018-03-03 03:00:00,0.0,0.0,1.1
2018-03-03 03:30:00,0.0,0.0,1.53
2018-03-03 04:00:00,0.0,0.0,2.29
2018-03-03 04:30:00,0.0,0.0,2.94
2018-03-03 05:00:00,0.0,0.0,2.97
2018-03-03 05:30:00,0.0,0.0,2.71
2018-03-03 06:00:00,0.0,0.0,3.1
2018-03-03 06:30:00,0.0,0.0,3.84
2018-03-03 07:00:00,1.38,0.0,4.0
2018-03-03 07:30:00,15.32,0.0,3.92
2018-03-03 08:00:00,38.33,0.0,4.03
2018-03-03 08:30:00,77.12,0.0,4.07
2018-03-03 09:00:00,113.03,0.0,5.61
2018-03-03 09:30:00,94.31,0.0,5.25
2018-03-03 10:00:00,110.02,0.0,5.43
2018-03-03 10:30:00,72.64,0.0,5.12
2018-03-03 11:00:00,73.89,0.0,4.76
2018-03-03 11:30:00,97.41,0.0,5.5
2018-03-03 12:00:00,71.41,0.0,5.18
2018-03-03 12:30:00,77.98,0.0,5.52
2018-03-03 13:00:00,93.59,0.0,5.68
2018-03-03 13:30:00,57.86,0.0,5.4
2018-03-03 14:00:00,71.41,0.0,5.73
2018-03-03 14:30:00,33.36,0.0,5.09
2018-03-03 15:00:00,64.31,0.0,5.98
2018-03-03 15:30:00,140.83,0.0,7.06
2018-03-03 16:00:00,143.03,0.0,10.14
2018-03-03 16:30:00,55.68,0.0,7.55
2018-03-03 17:00:00,103.09,0.0,6.92
2018-03-03 17:30:00,24.15,0.0,5.31
2018-03-03 18:00:00,0.2,0.0,2.32
2018-03-03 18:30:00,0.0,0.0,1.6
2018-03-03 19:00:00,0.0,0.0,1.17
2018-03-03 19:30:00,0.0,0.0,1.29
2018-03-03 20:00:00,0.0,0.0,1.75
2018-03-03 20:30:00,0.0,0.0,1.95
2018-03-03 21:00:00,0.0,0.0,2.87
2018-03-03 21:30:00,0.0,0.0,2.75
2018-03-03 22:00:00,0.0,0.0,3.11
2018-03-03 22:30:00,0.0,0.0,
2018-03-03 23:00:00,0.0,0.0,
2018-03-03 23:30:00,0.0,0.0,
2018-03-04 00:00:00,0.0,0.0,
2018-03-04 00:30:00,0.0,0.0,
2018-03-04 01:00:00,0.0,0.0,
2018-03-04 01:30:00,0.0,0.0,
2018-03-04 02:00:00,0.0,0.0,
2018-03-04 02:30:00,0.0,0.0,
2018-03-04 03:00:00,0.0,0.0,
2018-03-04 03:30:00,0.0,0.0,
2018-03-04 04:00:00,0.0,0.0,
2018-03-04 04:30:00,0.0,0.0,
2018-03-04 05:00:00,0.0,0.0,
2018-03-04 05:30:00,0.0,0.0,
2018-03-04 06:00:00,0.0,0.0,
2018-03-04 06:30:00,0.0,0.0,
2018-03-04 07:00:00,,,
2018-03-04 07:30:00,,,
2018-03-04 08:00:00,,,
2018-03-04 08:30:00,,,
2018-03-04 09:00:00,,,
2018-03-04 09:30:00,,,
2018-03-04 10:00:00,,,
2018-03-04 10:30:00,,,
2018-03-04 11:00:00,,,
2018-03-04 11:30:00,,,
2018-03-04 12:00:00,,,
2018-03-04 12:30:00,,,
2018-03-04 13:00:00,,,
2018-03-04 13:30:00,,,
2018-03-04 14:00:00,,,
2018-03-04 14:30:00,210.82,0.9,13.08
2018-03-04 15:00:00,,,
2018-03-04 15:30:00,,,
2018-03-04 16:00:00,,,
2018-03-04 16:30:00,,,
2018-03-04 17:00:00,,,
2018-03-04 17:30:00,19.5,0.0,
2018-03-04 18:00:00,3.24,0.0,5.39
2018-03-04 18:30:00,0.0,0.0,5.18
2018-03-04 19:00:00,0.0,0.0,4.82
2018-03-04 19:30:00,0.0,0.0,4.83
2018-03-04 20:00:00,0.0,0.0,4.27
2018-03-04 20:30:00,0.0,0.0,5.2
2018-03-04 21:00:00,0.0,0.0,4.79
2018-03-04 21:30:00,0.0,0.0,5.35
2018-03-04 22:00:00,0.0,0.0,4.11
2018-03-04 22:30:00,0.0,0.0,3.87
2018-03-04 23:00:00,0.0,0.0,3.9
2018-03-04 23:30:00,0.0,0.0,4.35
2018-03-05 00:00:00,0.0,0.0,4.0
2018-03-05 00:30:00,0.0,0.0,3.86
2018-03-05 01:00:00,0.0,0.0,2.94
2018-03-05 01:30:00,0.0,0.0,3.31
2018-03-05 02:00:00,0.0,0.0,3.15
2018-03-05 02:30:00,0.0,0.0,3.62
2018-03-05 03:00:00,0.0,0.0,4.35
2018-03-05 03:30:00,0.0,0.0,4.66
2018-03-05 04:00:00,0.0,0.0,5.41
2018-03-05 04:30:00,0.0,0.0,5.3
2018-03-05 05:00:00,0.0,0.0,5.66
2018-03-05 05:30:00,0.0,0.0,4.29
2018-03-05 06:00:00,0.0,0.0,4.23
2018-03-05 06:30:00,0.0,0.0,4.37
2018-03-05 07:00:00,2.17,0.0,4.58
2018-03-05 07:30:00,5.74,0.0,5.1
2018-03-05 08:00:00,33.63,0.0,5.4
2018-03-05 08:30:00,53.47,0.0,6.16
2018-03-05 09:00:00,83.87,0.0,7.53
2018-03-05 09:30:00,116.24,0.0,7.8
2018-03-05 10:00:00,129.03,0.0,9.81
2018-03-05 10:30:00,111.42,0.0,8.06
2018-03-05 11:00:00,196.06,0.0,8.77
2018-03-05 11:30:00,68.13,0.0,8.23
2018-03-05 12:00:00,85.22,0.0,7.46
2018-03-05 12:30:00,64.6,0.0,7.36
2018-03-05 13:00:00,85.86,0.0,6.77
2018-03-05 13:30:00,91.99,0.0,7.67
2018-03-05 14:00:00,64.15,0.0,7.11
2018-03-05 14:30:00,37.77,0.0,6.64
2018-03-05 15:00:00,33.46,0.03,6.11
2018-03-05 15:30:00,67.88,0.31,6.11
2018-03-05 16:00:00,79.55,0.34,8.35
2018-03-05 16:30:00,54.52,0.22,7.26
2018-03-05 17:00:00,24.01,0.09,6.46
2018-03-05 17:30:00,13.96,0.05,5.93
2018-03-05 18:00:00,1.18,0.0,5.48
2018-03-05 18:30:00,0.0,0.0,4.63
2018-03-05 19:00:00,0.0,0.0,4.06
2018-03-05 19:30:00,0.0,0.0,4.0
2018-03-05 20:00:00,0.0,0.0,4.0
2018-03-05 20:30:00,0.0,0.0,2.93
2018-03-05 21:00:00,0.0,0.0,3.1
2018-03-05 21:30:00,0.0,0.0,3.55
2018-03-05 22:00:00,0.0,0.0,3.51
2018-03-05 22:30:00,0.0,0.0,3.56
2018-03-05 23:00:00,0.0,0.0,3.86
2018-03-05 23:30:00,0.0,0.0,4.19
2018-03-06 00:00:00,0.0,0.0,4.07
2018-03-06 00:30:00,0.0,0.0,3.87
2018-03-06 01:00:00,0.0,0.0,2.62
2018-03-06 01:30:00,0.0,0.0,3.19
2018-03-06 02:00:00,0.0,0.0,3.72
2018-03-06 02:30:00,0.0,0.0,3.95
2018-03-06 03:00:00,0.0,0.0,1.61
2018-03-06 03:30:00,0.0,0.0,0.37
2018-03-06 04:00:00,0.0,0.0,0.03
2018-03-06 04:30:00,0.0,0.0,-0.27
2018-03-06 05:00:00,0.0,0.0,-0.16
2018-03-06 05:30:00,0.0,0.0,0.31
2018-03-06 06:00:00,0.0,0.0,0.17
2018-03-06 06:30:00,1.42,0.0,0.03
2018-03-06 07:00:00,19.61,0.06,-0.06
2018-03-06 07:30:00,169.14,0.52,0.56
2018-03-06 08:00:00,266.71,0.86,4.51
2018-03-06 08:30:00,392.2,1.52,6.24
2018-03-06 09:00:00,509.69,2.12,11.12
2018-03-06 09:30:00,616.4,2.59,18.47
2018-03-06 10:00:00,699.64,2.96,24.12
2018-03-06 10:30:00,806.15,3.34,25.37
2018-03-06 11:00:00,815.02,3.39,28.72
2018-03-06 11:30:00,448.51,1.91,22.07
2018-03-06 12:00:00,392.49,1.73,14.74
2018-03-06 12:30:00,632.49,2.79,17.49
2018-03-06 13:00:00,746.04,3.25,21.71
2018-03-06 13:30:00,657.29,2.69,28.28
2018-03-06 14:00:00,522.96,2.3,25.39
2018-03-06 14:30:00,480.16,2.18,16.06
2018-03-06 15:00:00,565.08,2.51,21.57
2018-03-06 15:30:00,328.68,1.47,18.46
2018-03-06 16:00:00,181.43,0.81,12.32
2018-03-06 16:30:00,162.75,0.72,9.45
2018-03-06 17:00:00,90.99,0.37,9.77
2018-03-06 17:30:00,21.89,0.07,6.76
2018-03-06 18:00:00,0.62,0.0,4.35
2018-03-06 18:30:00,0.0,0.0,3.73
2018-03-06 19:00:00,0.0,0.0,3.34
2018-03-06 19:30:00,0.0,0.0,3.96
2018-03-06 20:00:00,0.0,0.0,3.64
2018-03-06 20:30:00,0.0,0.0,3.42
2018-03-06 21:00:00,0.0,0.0,2.46
2018-03-06 21:30:00,0.0,0.0,0.78
2018-03-06 22:00:00,0.0,0.0,0.12
2018-03-06 22:30:00,0.0,0.0,-0.25
2018-03-06 23:00:00,0.0,0.0,-0.58
2018-03-06 23:30:00,0.0,0.0,-0.99
2018-03-07 00:00:00,0.0,0.0,-0.14
2018-03-07 00:30:00,0.0,0.0,-0.58
2018-03-07 01:00:00,0.0,0.0,-0.66
2018-03-07 01:30:00,0.0,0.0,-1.32
2018-03-07 02:00:00,0.0,0.0,-1.19
2018-03-07 02:30:00,0.0,0.0,-1.0
2018-03-07 03:00:00,0.0,0.0,-0.49
2018-03-07 03:30:00,0.0,0.0,-0.55
2018-03-07 04:00:00,0.0,0.0,-0.3
2018-03-07 04:30:00,0.0,0.0,0.03
2018-03-07 05:00:00,0.0,0.0,-0.79
2018-03-07 05:30:00,0.0,0.0,0.09
2018-03-07 06:00:00,0.0,0.0,0.68
2018-03-07 06:30:00,2.2,0.0,1.16
2018-03-07 07:00:00,22.69,0.07,-0.37
2018-03-07 07:30:00,160.06,0.4,0.65
2018-03-07 08:00:00,278.5,0.96,3.47
2018-03-07 08:30:00,394.48,1.55,6.91
2018-03-07 09:00:00,504.5,2.12,10.31
2018-03-07 09:30:00,606.14,2.6,12.98
2018-03-07 10:00:00,696.48,3.0,17.56
2018-03-07 10:30:00,775.51,3.34,19.52
2018-03-07 11:00:00,826.57,3.58,19.54
2018-03-07 11:30:00,862.05,3.64,22.0
2018-03-07 12:00:00,886.28,3.68,22.81
2018-03-07 12:30:00,879.6,3.7,22.85
2018-03-07 13:00:00,857.35,3.56,22.31
2018-03-07 13:30:00,798.38,3.48,20.42
2018-03-07 14:00:00,679.38,2.87,20.06
2018-03-07 14:30:00,389.37,1.72,19.01
2018-03-07 15:00:00,607.81,2.78,16.93
2018-03-07 15:30:00,502.53,2.3,18.63
2018-03-07 16:00:00,392.39,1.79,14.69
2018-03-07 16:30:00,181.53,0.79,11.1
2018-03-07 17:00:00,62.62,0.26,6.4
2018-03-07 17:30:00,38.1,0.12,6.09
2018-03-07 18:00:00,1.36,0.0,4.2
2018-03-07 18:30:00,0.0,0.0,3.84
2018-03-07 19:00:00,0.0,0.0,4.07
2018-03-07 19:30:00,0.0,0.0,3.24
2018-03-07 20:00:00,0.0,0.0,3.69
2018-03-07 20:30:00,0.0,0.0,4.26
2018-03-07 21:00:00,0.0,0.0,4.27
2018-03-07 21:30:00,0.0,0.0,3.66
2018-03-07 22:00:00,0.0,0.0,2.84
2018-03-07 22:30:00,0.0,0.0,4.12
2018-03-07 23:00:00,0.0,0.0,4.9
2018-03-07 23:30:00,0.0,0.0,5.46
2018-03-08 00:00:00,0.0,0.0,5.14
2018-03-08 00:30:00,0.0,0.0,5.11
2018-03-08 01:00:00,0.0,0.0,4.79
2018-03-08 01:30:00,0.0,0.0,4.82
2018-03-08 02:00:00,0.0,0.0,3.72
2018-03-08 02:30:00,0.0,0.0,3.43
2018-03-08 03:00:00,0.0,0.0,3.23
2018-03-08 03:30:00,0.0,0.0,2.34
2018-03-08 04:00:00,0.0,0.0,2.69
2018-03-08 04:30:00,0.0,0.0,2.96
2018-03-08 05:00:00,0.0,0.0,2.48
2018-03-08 05:30:00,0.0,0.0,2.53
2018-03-08 06:00:00,0.0,0.0,2.46
2018-03-08 06:30:00,4.8,0.01,2.39
2018-03-08 07:00:00,32.93,0.09,2.61
2018-03-08 07:30:00,164.67,0.42,2.89
2018-03-08 08:00:00,288.56,1.0,5.7
2018-03-08 08:30:00,406.69,1.61,8.95
2018-03-08 09:00:00,504.08,2.11,12.49
2018-03-08 09:30:00,622.93,2.66,14.85
2018-03-08 10:00:00,709.18,3.04,17.67
2018-03-08 10:30:00,781.45,3.36,19.01
2018-03-08 11:00:00,790.7,3.25,20.43
2018-03-08 11:30:00,837.22,3.5,19.77
2018-03-08 12:00:00,825.15,3.53,23.35
2018-03-08 12:30:00,882.88,3.75,20.77
2018-03-08 13:00:00,873.85,3.77,21.9
2018-03-08 13:30:00,834.53,3.66,23.71
2018-03-08 14:00:00,773.94,3.44,21.93
2018-03-08 14:30:00,703.48,3.17,21.88
2018-03-08 15:00:00,609.24,2.76,20.12
2018-03-08 15:30:00,377.13,1.72,13.2
2018-03-08 16:00:00,407.56,1.84,15.87
2018-03-08 16:30:00,282.25,1.22,13.36
2018-03-08 17:00:00,105.62,0.41,9.57
2018-03-08 17:30:00,24.76,0.08,5.62
2018-03-08 18:00:00,1.02,0.0,3.77
2018-03-08 18:30:00,0.0,0.0,3.32
2018-03-08 19:00:00,0.0,0.0,3.43
2018-03-08 19:30:00,0.0,0.0,3.26
2018-03-08 20:00:00,0.0,0.0,3.48
2018-03-08 20:30:00,0.0,0.0,3.31
2018-03-08 21:00:00,0.0,0.0,3.46
2018-03-08 21:30:00,0.0,0.0,3.43
2018-03-08 22:00:00,0.0,0.0,2.9
2018-03-08 22:30:00,0.0,0.0,2.84
2018-03-08 23:00:00,0.0,0.0,3.0
2018-03-08 23:30:00,0.0,0.0,3.4
2018-03-09 00:00:00,0.0,0.0,3.37
2018-03-09 00:30:00,0.0,0.0,3.31
2018-03-09 01:00:00,0.0,0.0,3.41
2018-03-09 01:30:00,0.0,0.0,3.56
2018-03-09 02:00:00,0.0,0.0,3.4
2018-03-09 02:30:00,0.0,0.0,3.35
2018-03-09 03:00:00,0.0,0.0,3.27
2018-03-09 03:30:00,0.0,0.0,3.22
2018-03-09 04:00:00,0.0,0.0,3.11
2018-03-09 04:30:00,0.0,0.0,2.56
2018-03-09 05:00:00,0.0,0.0,3.3
2018-03-09 05:30:00,0.0,0.0,3.67
2018-03-09 06:00:00,0.0,0.0,3.75
2018-03-09 06:30:00,1.64,0.0,4.04
2018-03-09 07:00:00,15.53,0.05,4.19
2018-03-09 07:30:00,24.78,0.09,4.85
2018-03-09 08:00:00,30.5,0.12,5.7
2018-03-09 08:30:00,58.29,0.25,5.84
2018-03-09 09:00:00,54.56,0.24,5.79
2018-03-09 09:30:00,60.03,0.26,6.31
2018-03-09 10:00:00,51.85,0.23,6.85
2018-03-09 10:30:00,47.93,0.21,7.3
2018-03-09 11:00:00,44.95,0.2,7.31
2018-03-09 11:30:00,55.5,0.25,7.59
2018-03-09 12:00:00,40.92,0.18,7.79
2018-03-09 12:30:00,42.12,0.19,7.81
2018-03-09 13:00:00,42.84,0.18,7.94
2018-03-09 13:30:00,40.09,0.17,8.31
2018-03-09 14:00:00,31.2,0.13,8.13
2018-03-09 14:30:00,39.21,0.17,8.2
2018-03-09 15:00:00,33.29,0.13,8.73
2018-03-09 15:30:00,21.06,0.08,8.67
2018-03-09 16:00:00,15.91,0.05,8.49
2018-03-09 16:30:00,10.73,0.03,8.43
2018-03-09 17:00:00,6.1,0.01,8.61
2018-03-09 17:30:00,1.87,0.0,8.91
2018-03-09 18:00:00,0.02,0.0,8.96
2018-03-09 18:30:00,0.0,0.0,8.97
2018-03-09 19:00:00,0.0,0.0,9.01
2018-03-09 19:30:00,0.0,0.0,8.98
2018-03-09 20:00:00,0.0,0.0,8.93
2018-03-09 20:30:00,0.0,0.0,8.78
2018-03-09 21:00:00,0.0,0.0,8.65
2018-03-09 21:30:00,0.0,0.0,8.56
2018-03-09 22:00:00,0.0,0.0,8.67
2018-03-09 22:30:00,0.0,0.0,8.77
2018-03-09 23:00:00,0.0,0.0,8.95
2018-03-09 23:30:00,0.0,0.0,9.1
2018-03-10 00:00:00,0.0,0.0,9.05
2018-03-10 00:30:00,0.0,0.0,8.61
2018-03-10 01:00:00,0.0,0.0,8.45
2018-03-10 01:30:00,0.0,0.0,8.72
2018-03-10 02:00:00,0.0,0.0,8.73
2018-03-10 02:30:00,0.0,0.0,8.53
2018-03-10 03:00:00,0.0,0.0,8.45
2018-03-10 03:30:00,0.0,0.0,8.38
2018-03-10 04:00:00,0.0,0.0,8.25
2018-03-10 04:30:00,0.0,0.0,8.22
2018-03-10 05:00:00,0.0,0.0,8.03
2018-03-10 05:30:00,0.0,0.0,8.05
2018-03-10 06:00:00,0.0,0.0,8.2
2018-03-10 06:30:00,2.11,0.0,8.07
2018-03-10 07:00:00,13.54,0.04,8.08
2018-03-10 07:30:00,25.69,0.1,8.39
2018-03-10 08:00:00,37.69,0.15,8.75
2018-03-10 08:30:00,31.02,0.12,8.96
2018-03-10 09:00:00,57.57,0.25,9.4
2018-03-10 09:30:00,50.59,0.22,9.33
2018-03-10 10:00:00,49.82,0.22,9.51
2018-03-10 10:30:00,70.21,0.32,9.58
2018-03-10 11:00:00,145.36,0.67,10.22
2018-03-10 11:30:00,452.9,1.97,15.04
2018-03-10 12:00:00,656.19,2.78,21.3
2018-03-10 12:30:00,763.55,3.24,20.43
2018-03-10 13:00:00,769.74,3.33,24.73
2018-03-10 13:30:00,556.88,2.42,22.05
2018-03-10 14:00:00,556.61,2.45,18.16
2018-03-10 14:30:00,629.44,2.79,20.29
2018-03-10 15:00:00,553.56,2.5,20.93
2018-03-10 15:30:00,482.83,2.15,18.82
2018-03-10 16:00:00,317.15,1.4,15.57
2018-03-10 16:30:00,242.36,1.03,14.54
2018-03-10 17:00:00,87.35,0.34,10.84
2018-03-10 17:30:00,21.78,0.08,7.67
2018-03-10 18:00:00,2.16,0.0,7.48
2018-03-10 18:30:00,0.0,0.0,7.88
2018-03-10 19:00:00,0.0,0.0,7.78
2018-03-10 19:30:00,0.0,0.0,7.83
2018-03-10 20:00:00,0.0,0.0,7.8
2018-03-10 20:30:00,0.0,0.0,7.66
2018-03-10 21:00:00,0.0,0.0,6.47
2018-03-10 21:30:00,0.0,0.0,5.89
2018-03-10 22:00:00,0.0,0.0,5.41
2018-03-10 22:30:00,0.0,0.0,5.29
2018-03-10 23:00:00,0.0,0.0,5.11
2018-03-10 23:30:00,0.0,0.0,4.71
2018-03-11 00:00:00,0.0,0.0,4.49
2018-03-11 00:30:00,0.0,0.0,4.63
2018-03-11 01:00:00,0.0,0.0,3.98
2018-03-11 01:30:00,0.0,0.0,4.21
2018-03-11 02:00:00,0.0,0.0,4.66
2018-03-11 02:30:00,0.0,0.0,4.72
2018-03-11 03:00:00,0.0,0.0,4.61
2018-03-11 03:30:00,0.0,0.0,4.62
2018-03-11 04:00:00,0.0,0.0,5.05
2018-03-11 04:30:00,0.0,0.0,4.85
2018-03-11 05:00:00,0.0,0.0,4.97
2018-03-11 05:30:00,0.0,0.0,5.17
2018-03-11 06:00:00,0.0,0.0,5.47
2018-03-11 06:30:00,4.44,0.01,5.78
2018-03-11 07:00:00,26.15,0.09,5.94
2018-03-11 07:30:00,71.74,0.26,6.27
2018-03-11 08:00:00,60.01,0.24,6.96
2018-03-11 08:30:00,84.69,0.36,8.02
2018-03-11 09:00:00,100.37,0.45,8.15
2018-03-11 09:30:00,91.72,0.4,7.81
2018-03-11 10:00:00,76.25,0.33,8.85
2018-03-11 10:30:00,75.56,0.34,9.34
2018-03-11 11:00:00,163.82,0.75,9.63
2018-03-11 11:30:00,178.7,0.81,11.85
2018-03-11 12:00:00,95.29,0.44,10.83
2018-03-11 12:30:00,112.37,0.53,9.97
2018-03-11 13:00:00,148.8,0.7,9.57
2018-03-11 13:30:00,221.74,1.01,9.75
2018-03-11 14:00:00,683.28,2.96,16.21
2018-03-11 14:30:00,665.08,2.95,18.09
2018-03-11 15:00:00,256.79,1.13,14.57
2018-03-11 15:30:00,121.53,0.54,11.19
2018-03-11 16:00:00,64.76,0.28,10.29
2018-03-11 16:30:00,12.85,0.05,9.1
2018-03-11 17:00:00,3.87,0.0,7.94
2018-03-11 17:30:00,0.78,0.0,7.63
2018-03-11 18:00:00,0.01,0.0,7.61
2018-03-11 18:30:00,0.0,0.0,7.62
2018-03-11 19:00:00,0.0,0.0,7.78
2018-03-11 19:30:00,0.0,0.0,7.59
2018-03-11 20:00:00,0.0,0.0,7.44
2018-03-11 20:30:00,0.0,0.0,7.4
2018-03-11 21:00:00,0.0,0.0,7.28
2018-03-11 21:30:00,0.0,0.0,7.2
2018-03-11 22:00:00,0.0,0.0,7.22
2018-03-11 22:30:00,0.0,0.0,7.31
2018-03-11 23:00:00,0.0,0.0,7.4
2018-03-11 23:30:00,0.0,0.0,7.4
2018-03-12 00:00:00,0.0,0.0,7.27
2018-03-12 00:30:00,0.0,0.0,7.18
2018-03-12 01:00:00,0.0,0.0,7.16
2018-03-12 01:30:00,0.0,0.0,7.23
2018-03-12 02:00:00,0.0,0.0,7.2
2018-03-12 02:30:00,0.0,0.0,7.21
2018-03-12 03:00:00,0.0,0.0,6.4
2018-03-12 03:30:00,0.0,0.0,5.96
